fpr,tpr,threshold
0.01126573889993373,0.18126272912423624,0.8233333333333335
0.01126573889993373,0.18329938900203666,0.8224761904761906
0.011597084161696488,0.18329938900203666,0.8221071428571427
0.011597084161696488,0.18533604887983707,0.8219166666666666
0.012591119946984758,0.18533604887983707,0.8201031746031745
0.012591119946984758,0.18635437881873726,0.8193888888888889
0.012922465208747515,0.18635437881873726,0.819
0.012922465208747515,0.18737270875763748,0.8188095238095238
0.013585155732273028,0.18737270875763748,0.8181666666666666
0.013585155732273028,0.1975560081466395,0.8152222222222223
0.014247846255798542,0.1975560081466395,0.8142142857142857
0.014247846255798542,0.1985743380855397,0.8132499999999999
0.0145791915175613,0.1985743380855397,0.8131666666666666
0.0145791915175613,0.19959266802443992,0.8128333333333332
0.015241882041086813,0.19959266802443992,0.8124166666666668
0.015241882041086813,0.20061099796334012,0.8114999999999999
0.015573227302849569,0.20061099796334012,0.811
0.015573227302849569,0.2158859470468432,0.805333333333333
0.016235917826375082,0.2158859470468432,0.8034242424242425
0.016235917826375082,0.21792260692464357,0.8029761904761905
0.01656726308813784,0.2189409368635438,0.8025
0.01656726308813784,0.219959266802444,0.8021031746031746
0.017229953611663355,0.219959266802444,0.8018333333333334
0.017229953611663355,0.2219959266802444,0.8014999999999999
0.01756129887342611,0.2219959266802444,0.8012500000000001
0.01756129887342611,0.2240325865580448,0.7992499999999998
0.017892644135188866,0.2240325865580448,0.7981666666666666
0.017892644135188866,0.22912423625254583,0.7957460317460316
0.018223989396951624,0.22912423625254583,0.7952380952380952
0.018223989396951624,0.23014256619144602,0.794126984126984
0.01855533465871438,0.23014256619144602,0.7937857142857143
0.01855533465871438,0.23421588594704684,0.7914047619047619
0.018886679920477135,0.23421588594704684,0.7890714285714285
0.018886679920477135,0.23828920570264767,0.7843571428571426
0.019218025182239893,0.23828920570264767,0.7835000000000002
0.019218025182239893,0.2454175152749491,0.7780000000000001
0.01954937044400265,0.2454175152749491,0.7777380952380952
0.01954937044400265,0.2494908350305499,0.7756666666666666
0.019880715705765408,0.2494908350305499,0.7750833333333332
0.019880715705765408,0.2505091649694501,0.7749523809523808
0.020212060967528166,0.2505091649694501,0.7749166666666666
0.020212060967528166,0.2525458248472505,0.7736428571428572
0.02054340622929092,0.2525458248472505,0.7733333333333334
0.02054340622929092,0.2545824847250509,0.7726428571428571
0.020874751491053677,0.2545824847250509,0.7720164835164836
0.020874751491053677,0.25661914460285135,0.7716190476190475
0.022200132538104704,0.25661914460285135,0.771031746031746
0.022200132538104704,0.25865580448065173,0.7706666666666666
0.02253147779986746,0.25865580448065173,0.7705000000000001
