precision,recall,threshold
0.7239583333333334,0.49642857142857144,0.5954928395770492
0.7225130890052356,0.4928571428571429,0.5979311190721177
0.7210526315789474,0.48928571428571427,0.5985078782600507
0.7195767195767195,0.4857142857142857,0.5997613146496151
0.723404255319149,0.4857142857142857,0.603238194740886
0.7219251336898396,0.48214285714285715,0.6036549679737316
0.7204301075268817,0.4785714285714286,0.611715639412479
0.7189189189189189,0.475,0.6141125507951909
0.717391304347826,0.4714285714285714,0.6143685606858635
0.7213114754098361,0.4714285714285714,0.6184639756024667
0.7252747252747253,0.4714285714285714,0.6223509617433338
0.7237569060773481,0.46785714285714286,0.6234197055670055
0.7222222222222222,0.4642857142857143,0.6244684431716158
0.7262569832402235,0.4642857142857143,0.6259788506821832
0.7303370786516854,0.4642857142857143,0.6276359680220382
0.7344632768361582,0.4642857142857143,0.6295291704310173
0.7329545454545454,0.4607142857142857,0.6301980620322688
0.7314285714285714,0.45714285714285713,0.630298119908729
0.7298850574712644,0.45357142857142857,0.6311926810540498
0.7341040462427746,0.45357142857142857,0.6317465156024022
0.7383720930232558,0.45357142857142857,0.6318029354105755
0.7368421052631579,0.45,0.6336044394064271
0.7352941176470589,0.44642857142857145,0.6350634512782691
0.7337278106508875,0.44285714285714284,0.6375699709155388
0.7380952380952381,0.44285714285714284,0.6381070330703519
0.7425149700598802,0.44285714285714284,0.6420889972071834
0.7409638554216867,0.4392857142857143,0.6427081540818148
0.7454545454545455,0.4392857142857143,0.6430962917662184
0.7439024390243902,0.4357142857142857,0.6455936517277091
0.7423312883435583,0.43214285714285716,0.6470312154540528
0.7469135802469136,0.43214285714285716,0.6477909196964964
0.7453416149068323,0.42857142857142855,0.6489985977692295
0.75,0.42857142857142855,0.6502002081213025
0.7547169811320755,0.42857142857142855,0.65097442068773
0.759493670886076,0.42857142857142855,0.6528705129828272
0.7643312101910829,0.42857142857142855,0.6530445167394633
0.7628205128205128,0.425,0.6555237938846628
0.7677419354838709,0.425,0.6573219044695463
0.7662337662337663,0.42142857142857143,0.6574359014953967
0.7712418300653595,0.42142857142857143,0.6584466450629052
0.7763157894736842,0.42142857142857143,0.6608783228990406
0.7748344370860927,0.41785714285714287,0.6615070846818384
0.78,0.41785714285714287,0.6624778020528878
0.7785234899328859,0.4142857142857143,0.6649753174325904
0.777027027027027,0.4107142857142857,0.666242387735912
0.782312925170068,0.4107142857142857,0.6683263369358137
0.7808219178082192,0.40714285714285714,0.6728656659635258
0.7793103448275862,0.4035714285714286,0.6797362136468432
0.7777777777777778,0.4,0.6799321364681729
0.7832167832167832,0.4,0.6815084255100058
0.7816901408450704,0.3964285714285714,0.6841754875574297
0.7872340425531915,0.3964285714285714,0.686767248349529
0.7928571428571428,0.3964285714285714,0.6869894198736639
0.7913669064748201,0.39285714285714285,0.6896288312630381
0.7898550724637681,0.3892857142857143,0.6900743898609825
0.7883211678832117,0.38571428571428573,0.6910722257250945
0.7867647058823529,0.3821428571428571,0.6927825339632919
0.7851851851851852,0.37857142857142856,0.694681182955318
0.7910447761194029,0.37857142857142856,0.6959185738877646
0.7969924812030075,0.37857142857142856,0.6959317230521914
0.7954545454545454,0.375,0.7002047369728891
0.7938931297709924,0.37142857142857144,0.7005774126972669
0.7923076923076923,0.3678571428571429,0.7010903277581074
0.7984496124031008,0.3678571428571429,0.7014216721620921
0.8046875,0.3678571428571429,0.7035099898012679
0.8031496062992126,0.36428571428571427,0.7036341542223634
0.8015873015873016,0.3607142857142857,0.7081311866935355
0.808,0.3607142857142857,0.7111144439719639
0.8145161290322581,0.3607142857142857,0.7127119755537366
0.8211382113821138,0.3607142857142857,0.7128228714044931
0.8278688524590164,0.3607142857142857,0.7142579050049753
0.8264462809917356,0.35714285714285715,0.7165592866569009
0.825,0.3535714285714286,0.71713622040911
0.8235294117647058,0.35,0.7213397746649156
0.8305084745762712,0.35,0.722142541036986
0.8376068376068376,0.35,0.7223100174249011
0.8448275862068966,0.35,0.7261410361094474
0.8434782608695652,0.3464285714285714,0.7279006221196732
0.8421052631578947,0.34285714285714286,0.729244947645298
0.8495575221238938,0.34285714285714286,0.7293503154128612
0.8571428571428571,0.34285714285714286,0.7294658353497087
0.8558558558558559,0.3392857142857143,0.7301924447199741
0.8636363636363636,0.3392857142857143,0.7318403989889565
0.8715596330275229,0.3392857142857143,0.7336745073169298
0.8703703703703703,0.3357142857142857,0.7387308922600256
0.8691588785046729,0.33214285714285713,0.7410974324945384
0.8679245283018868,0.32857142857142857,0.7433335721420155
0.8666666666666667,0.325,0.7445658626302347
0.875,0.325,0.7470028446304927
0.8737864077669902,0.32142857142857145,0.7471167828493028
0.8725490196078431,0.31785714285714284,0.748626906788035
0.8811881188118812,0.31785714285714284,0.7539691860465116
0.89,0.31785714285714284,0.7549503601355804
0.8888888888888888,0.3142857142857143,0.755216131747869
0.8877551020408163,0.3107142857142857,0.7575532469172663
0.8865979381443299,0.30714285714285716,0.7597211107441026
0.8854166666666666,0.30357142857142855,0.7612465255872282
0.8842105263157894,0.3,0.7660569136786505
0.8829787234042553,0.29642857142857143,0.76631711564769
0.8817204301075269,0.29285714285714287,0.7684623580190822
0.8804347826086957,0.2892857142857143,0.7712473955319481
0.8791208791208791,0.2857142857142857,0.7718157257952535
0.8777777777777778,0.28214285714285714,0.772188982222102
0.8764044943820225,0.2785714285714286,0.7731649366550338
0.8863636363636364,0.2785714285714286,0.776249136141568
0.8850574712643678,0.275,0.781916534567515
0.8953488372093024,0.275,0.7835819607260013
0.8941176470588236,0.2714285714285714,0.7848562919683385
0.8928571428571429,0.26785714285714285,0.7853637752624161
0.891566265060241,0.2642857142857143,0.7859336314165555
0.8902439024390244,0.26071428571428573,0.7906519675288937
0.8888888888888888,0.2571428571428571,0.7999874187631619
0.8875,0.25357142857142856,0.8000403830189772
0.8860759493670886,0.25,0.8006726436070464
0.8974358974358975,0.25,0.8012115660370113
0.8961038961038961,0.24642857142857144,0.8048093639972193
0.8947368421052632,0.24285714285714285,0.8088416984798876
0.8933333333333333,0.2392857142857143,0.8119801728845786
0.8918918918918919,0.2357142857142857,0.8175804606568015
0.8904109589041096,0.23214285714285715,0.82363143760133
0.8888888888888888,0.22857142857142856,0.8240297869516159
0.9014084507042254,0.22857142857142856,0.8248860905011877
0.9142857142857143,0.22857142857142856,0.8260142265593252
0.927536231884058,0.22857142857142856,0.8282957058858031
0.9264705882352942,0.225,0.8295777146613781
0.9253731343283582,0.22142857142857142,0.8300885001689217
0.9242424242424242,0.21785714285714286,0.8315011781480984
0.9230769230769231,0.21428571428571427,0.8316964977410067
0.921875,0.21071428571428572,0.837491007675616
0.9206349206349206,0.20714285714285716,0.8401481942608499
0.9193548387096774,0.20357142857142857,0.8408337040537347
0.9180327868852459,0.2,0.8446315789473684
0.9166666666666666,0.19642857142857142,0.8493661868233658
0.9152542372881356,0.19285714285714287,0.8523382694938441
0.9137931034482759,0.18928571428571428,0.8527806971533898
0.9122807017543859,0.18571428571428572,0.8545875647594013
0.9107142857142857,0.18214285714285713,0.8574604903943377
0.9090909090909091,0.17857142857142858,0.8577723236983334
0.9074074074074074,0.175,0.8580857766131911
0.9056603773584906,0.17142857142857143,0.8586095706618961
0.9038461538461539,0.16785714285714284,0.8591865381907899
0.9019607843137255,0.16428571428571428,0.8603603625170999
0.9,0.16071428571428573,0.8608307557581196
0.8979591836734694,0.15714285714285714,0.8628211107441026
0.8958333333333334,0.15357142857142858,0.864425
0.8936170212765957,0.15,0.8646613477668403
0.8913043478260869,0.14642857142857144,0.8671272528190166
0.8888888888888888,0.14285714285714285,0.867602862254025
0.8863636363636364,0.1392857142857143,0.8706870889528294
0.8837209302325582,0.1357142857142857,0.8732941816248805
0.9047619047619048,0.1357142857142857,0.8736968211406719
0.9024390243902439,0.13214285714285715,0.8759516161236235
0.9,0.12857142857142856,0.8767590201023664
0.8974358974358975,0.125,0.8799295485636115
0.8947368421052632,0.12142857142857143,0.8806947961755904
0.8918918918918919,0.11785714285714285,0.8809738995708288
0.9166666666666666,0.11785714285714285,0.8897482002913207
0.9142857142857143,0.11428571428571428,0.8955691860465116
0.9117647058823529,0.11071428571428571,0.8956966450629049
0.9090909090909091,0.10714285714285714,0.8974249999999999
0.90625,0.10357142857142858,0.897886314256986
0.9032258064516129,0.1,0.8993469442350388
0.9,0.09642857142857143,0.9011691860465116
0.9310344827586207,0.09642857142857143,0.905477193544477
0.9285714285714286,0.09285714285714286,0.9063378824969399
0.9259259259259259,0.08928571428571429,0.9064162790697674
0.9230769230769231,0.08571428571428572,0.9065827802868119
0.92,0.08214285714285714,0.9074360921218557
0.9166666666666666,0.07857142857142857,0.9079383720930231
0.9565217391304348,0.07857142857142857,0.9090763695139207
0.9545454545454546,0.075,0.9094851365015166
0.9523809523809523,0.07142857142857142,0.9118370296782898
0.95,0.06785714285714285,0.9138193632003211
0.9473684210526315,0.06428571428571428,0.9156642232227666
0.9444444444444444,0.060714285714285714,0.9266534386859395
0.9411764705882353,0.05714285714285714,0.9273421320568255
0.9375,0.05357142857142857,0.9316273395407165
0.9333333333333333,0.05,0.932651538987688
0.9285714285714286,0.04642857142857143,0.9339909351066755
0.9230769230769231,0.04285714285714286,0.9358519675288938
0.9166666666666666,0.039285714285714285,0.9419094249606659
0.9090909090909091,0.03571428571428571,0.944425
0.9,0.03214285714285714,0.9453032671123246
0.8888888888888888,0.02857142857142857,0.9471720930232559
0.875,0.025,0.9471904577719353
0.8571428571428571,0.02142857142857143,0.9479411764705883
0.8333333333333334,0.017857142857142856,0.9507157894736842
0.8,0.014285714285714285,0.9509048733100677
0.75,0.010714285714285714,0.9555970930232559
1.0,0.010714285714285714,0.958475
1.0,0.007142857142857143,0.963030710355291
1.0,0.0035714285714285713,0.9671966450629051
1.0,0.0,
